price_usd,brand,model_family,condition_score,release_year,cpu_brand,cpu_family,cpu_generation,cpu_suffix,processor_speed_ghz,gpu_vendor,gpu,ram_gb,storage_type,ssd_gb,hdd_gb,storage_capacity_gb,has_dual_storage,screen_size_inch,resolution_width,resolution_height,os,has_touchscreen,has_backlit_keyboard,has_bluetooth,has_webcam,has_wifi
292.32,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,3,intel,Intel HD Graphics 4000,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
390.98,lenovo,thinkpad,3,-1,intel,core_i7,intel_7,unknown,3.5,intel,Intel HD Graphics 620,-1,ssd,256,0,256,0,14,1920,1080,windows,0,1,1,0,1
714.35,lenovo,other,6,-1,intel,core_i5,intel_12,unknown,4,intel,Intel UHD Graphics,-1,ssd,256,0,256,0,15.6,1920,1080,windows,0,0,1,1,1
50,hp,stream,3,-1,amd,amd_a_series,unknown,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,15,-1,-1,windows,0,0,0,0,0
939.49,hp,envy,4,2023,intel,core_i7,intel_13,unknown,5,nvidia,NVIDIA GeForce RTX 3050,32,ssd,1024,0,1024,0,17.3,1920,1080,windows,1,1,1,1,1
114.99,hp,chromebook,1,-1,intel,celeron,unknown,unknown,2.16,intel,Intel HD Graphics 6000,4,ssd,16,0,16,0,11.6,1366,768,chrome_os,0,1,1,1,1
299.9,hp,elitebook,3,-1,intel,core_i5,intel_10,U,2.1,intel,Intel UHD Graphics,16,ssd,256,0,256,0,13.2,1920,1080,unknown,0,0,0,0,0
115,lenovo,chromebook,2,2019,intel,celeron,unknown,unknown,1.1,intel,Intel UHD Graphics 600,4,emmc,0,0,32,0,11.6,1366,768,chrome_os,1,0,1,1,0
300,lenovo,thinkbook,3,2021,amd,ryzen_5,amd_5000,U,2.1,unknown,Unknown,16,ssd,512,0,512,0,14,1920,1080,windows,0,0,0,0,0
279.51,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,intel,Intel HD Graphics 4400,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
129,dell,latitude,3,2014,intel,core_i5,intel_4,U,1.9,intel,Intel HD Graphics 520,8,hdd,0,-1,-1,-1,14,1920,1080,unknown,0,1,1,1,1
110,hp,elitebook,3,2016,intel,core_i5,unknown,unknown,2.4,intel,Intel HD Graphics,8,hdd,0,512,512,0,15.6,1366,768,windows,0,1,1,1,1
302.91,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,-1,intel,Intel HD Graphics 4400,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,0
399.99,dell,latitude,2,-1,unknown,unknown,unknown,unknown,-1,unknown,Unknown,16,ssd,512,0,512,0,13,1920,1280,windows,1,1,1,1,1
749,dell,latitude,5,2023,intel,core_i5,intel_13,unknown,-1,intel,Intel Iris Xe Graphics,16,ssd,256,0,256,0,16,1920,1200,windows,0,1,1,1,1
163.19,lenovo,thinkpad,3,2014,intel,core_i5,intel_3,unknown,2.6,intel,Intel HD Graphics 4000,8,hdd,0,512,512,0,15.6,1600,900,windows,0,0,1,1,0
239.99,dell,other,3,-1,intel,core_i5,intel_6,unknown,2.4,intel,Intel HD Graphics,8,ssd,-1,0,-1,-1,14,1920,1080,windows,0,0,0,0,0
69.9,hp,probook,3,-1,other,other,unknown,unknown,2.4,unknown,Unknown,8,ssd,256,0,256,0,13.9,1920,1080,unknown,0,0,0,0,0
479.57,hp,envy,4,2023,intel,core_i5,intel_13,unknown,4.6,intel,Intel Iris Xe Graphics,8,ssd,256,0,256,0,15.6,1920,1080,windows,1,1,1,1,1
1899.99,dell,latitude,4,2022,intel,core_i7,intel_11,unknown,1.8,intel,Intel Iris Xe Graphics,32,ssd,1024,0,1024,0,14,1920,1080,windows,0,0,0,0,0
393.22,lenovo,thinkpad,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 620,-1,ssd,512,0,512,0,14,1920,1080,windows,0,1,1,0,1
300.36,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
899,dell,inspiron,4,-1,intel,core_i7,intel_13,unknown,-1,nvidia,NVIDIA GeForce RTX 2050,16,ssd,1024,0,1024,0,16,1920,1200,windows,1,0,1,1,1
199.99,lenovo,other,3,-1,intel,core_2,unknown,unknown,2.4,unknown,Unknown,-1,hdd,0,128,128,0,14.1,-1,-1,windows,0,0,0,0,0
359.99,dell,latitude,4,-1,intel,core_i5,intel_8,unknown,1.6,intel,Intel UHD Graphics,16,ssd,512,0,512,0,13.3,1920,1080,windows,1,1,1,1,1
259,hp,other,2,-1,intel,pentium,unknown,unknown,1.8,intel,Intel UHD Graphics,4,ssd,128,0,128,0,15.6,-1,-1,windows,0,0,1,1,1
178.95,hp,probook,3,-1,intel,core_i5,intel_5,U,2.2,unknown,Unknown,8,hdd,0,512,512,0,15.6,1366,768,windows,0,0,1,1,1
231,lenovo,thinkpad,3,2020,intel,core_i5,intel_11,unknown,2.4,intel,Intel Iris Xe Graphics,16,ssd,256,0,256,0,14,1920,1080,windows,0,1,1,1,0
1049.99,dell,latitude,4,2022,intel,core_i7,intel_11,unknown,2.8,intel,Intel Iris Xe Graphics,16,ssd,256,0,256,0,15.6,1920,1080,windows,0,0,0,0,1
200,dell,latitude,3,-1,intel,core_i5,intel_8,U,1.6,unknown,Unknown,16,ssd,512,0,512,0,13.3,1920,1080,windows,0,0,1,1,1
379.99,dell,inspiron,2,-1,amd,ryzen_5,unknown,unknown,4.3,amd,AMD Radeon Graphics,16,ssd,512,0,512,0,14,1920,1080,windows,1,1,1,1,1
79.95,hp,chromebook,3,-1,intel,celeron,unknown,unknown,2.16,unknown,Unknown,16,emmc,0,0,16,0,11.6,-1,-1,chrome_os,0,0,1,0,0
299,panasonic,toughbook,3,-1,intel,core_i5,intel_1,unknown,2.5,unknown,Unknown,8,ssd,512,0,512,0,14,1366,768,windows,0,0,0,0,0
325,hp,other,6,-1,intel,core_i3,intel_11,G4,4.1,intel,Intel UHD Graphics,8,ssd,256,0,256,0,15.6,1366,768,windows,0,0,1,1,1
298.68,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
352.04,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,-1,intel,Intel HD Graphics 4400,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,0
293.95,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,-1,nvidia,NVIDIA GeForce GT 720M,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,0
44,hp,chromebook,3,-1,intel,celeron,unknown,unknown,1.6,intel,Intel HD Graphics,4,ssd,32,0,32,0,11.6,1366,768,chrome_os,0,0,1,0,0
299.99,hp,probook,3,2020,intel,core_i7,intel_8,unknown,4.3,intel,Intel UHD Graphics 620,16,ssd,256,0,256,0,15.6,1920,1080,windows,0,1,1,1,1
174.96,samsung,galaxy_book,2,-1,qualcomm,snapdragon,unknown,unknown,2.5,intel,Intel UHD Graphics,4,ssd,128,0,128,0,14,1920,1080,windows,0,0,0,0,1
309.15,lenovo,thinkpad,3,-1,intel,other,unknown,unknown,1.99,intel,Intel GMA 950,-1,ssd,1024,0,1024,0,14.1,1366,768,windows,0,0,1,0,1
334.44,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,2.7,intel,Intel HD Graphics 5500,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
349.69,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,-1,intel,Intel HD Graphics 4000,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,0
340.21,lenovo,thinkpad,3,-1,intel,other,unknown,unknown,1.99,intel,Intel GMA 950,-1,ssd,1024,0,1024,0,14.1,1366,768,windows,0,0,1,0,1
119,lenovo,thinkpad,3,-1,intel,core_i5,intel_6,U,2.4,intel,Intel HD Graphics 520,12,ssd,128,0,128,0,14,1920,1080,windows,0,0,0,1,0
377.41,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,3,intel,Intel HD Graphics 4000,-1,ssd,512,0,512,0,14,1366,768,windows,0,0,0,0,1
260.78,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,3,intel,Intel HD Graphics 4000,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
509.45,hp,other,4,2023,amd,ryzen_7,amd_5000,U,4.5,amd,AMD Radeon Graphics,16,ssd,512,0,512,0,17.3,1920,1080,windows,0,0,1,1,1
199.88,asus,vivobook,2,-1,intel,celeron,unknown,unknown,-1,unknown,Unknown,128,emmc,0,0,128,0,11.6,1366,768,windows,0,0,0,0,0
179,dell,inspiron,4,-1,intel,core_i5,intel_5,unknown,2.2,intel,Intel HD Graphics 5500,6,hdd,0,1024,1024,0,15.6,1366,768,windows,1,0,1,1,1
415,hp,elite_x2,3,-1,intel,core_i7,intel_8,unknown,1.9,intel,Intel UHD Graphics 620,16,ssd,128,0,128,0,13,3000,2000,windows,0,0,1,1,0
209,dell,precision,3,-1,intel,core_i7,intel_6,HQ,2.7,nvidia,NVIDIA Quadro M1000M,16,ssd,256,0,256,0,15.6,1920,1080,windows,0,0,0,0,0
749.95,dell,latitude,5,-1,intel,core_i5,intel_8,unknown,2.6,unknown,Unknown,32,ssd,256,0,256,0,14,-1,-1,windows,0,0,0,0,0
149.99,dell,latitude,4,-1,intel,core_i5,intel_3,unknown,2.6,nvidia,NVIDIA NVS 5200M,-1,hybrid,-1,-1,-1,-1,14,1600,900,windows,0,0,0,0,1
89.99,dell,inspiron,3,-1,intel,celeron,unknown,unknown,1.6,intel,Intel HD Graphics,4,hdd,0,512,512,0,15.6,1024,768,windows,0,0,0,1,1
309.99,lg,gram,3,2020,intel,core_i5,intel_10,unknown,1.2,intel,Intel Iris Plus Graphics,8,ssd,256,0,256,0,14,1920,1080,windows,0,0,1,1,1
105,hp,other,3,-1,intel,core_i5,intel_3,unknown,2.8,unknown,Unknown,4,ssd,-1,0,-1,-1,14,1920,1080,windows,0,0,0,0,0
899,lenovo,thinkpad,5,2023,intel,core_i5,intel_13,unknown,4.6,intel,Intel Iris Xe Graphics,-1,ssd,256,0,256,0,14,1920,1200,windows,0,0,1,0,1
45,dell,chromebook,3,2018,intel,celeron,unknown,unknown,2.16,amd,AMD Radeon Graphics,4,ssd,16,0,16,0,11.6,1366,768,chrome_os,1,0,0,0,0
99.99,asus,chromebook,2,-1,intel,celeron,unknown,unknown,1.1,intel,Intel HD Graphics 500,4,emmc,0,0,32,0,14,1366,768,chrome_os,0,1,1,1,1
1439,huawei,other,6,-1,intel,core_i9,intel_13,H,-1,intel,Intel Iris Xe Graphics,16,ssd,1024,0,1024,0,16,1920,1200,windows,0,1,1,1,1
105,asus,chromebook,2,-1,intel,celeron,unknown,unknown,1.1,intel,Intel UHD Graphics,32,emmc,0,0,32,0,11.6,1366,768,chrome_os,0,0,1,1,1
458.45,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,1024,0,1024,0,14,1366,768,windows,0,0,0,0,1
422.92,fujitsu,lifebook,3,-1,intel,core_i5,intel_4,unknown,3,intel,Intel HD Graphics 4600,-1,ssd,128,0,128,0,15.6,1366,768,windows,0,0,1,0,1
319.45,hp,other,4,2022,amd,ryzen_3,unknown,unknown,4.1,amd,AMD Radeon Graphics,8,ssd,256,0,256,0,17,1600,900,windows,0,0,0,1,1
149.99,lenovo,thinkpad,3,-1,intel,core_i5,intel_7,U,2.5,unknown,Unknown,16,ssd,256,0,256,0,15.6,-1,-1,windows,0,0,1,1,1
314.95,hp,other,6,2023,intel,core_i3,intel_12,unknown,4.1,intel,Intel UHD Graphics,8,ssd,256,0,256,0,15.6,1366,768,windows,0,0,1,1,1
172,ibm,other,6,2023,intel,celeron,unknown,unknown,2.4,intel,Intel HD Graphics 500,6,ssd,128,0,128,0,14,1366,768,windows,0,0,1,1,1
19.99,hp,pavilion,2,-1,intel,core_2,unknown,unknown,-1,unknown,Unknown,-1,hdd,0,-1,-1,-1,-1,-1,-1,windows,0,0,0,1,1
341.91,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,-1,intel,Intel HD Graphics 5500,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,0
260.78,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,3,intel,Intel HD Graphics 4000,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
649.99,hp,zbook,6,2019,intel,core_i5,intel_8,H,2.3,intel,Intel UHD Graphics 630,8,ssd,256,0,256,0,17.3,1600,900,windows,0,0,1,1,1
298.68,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
679.99,lenovo,thinkpad,4,2023,amd,ryzen_7,unknown,unknown,2,amd,AMD Radeon Graphics,40,ssd,1024,0,1024,0,15.6,1920,1080,windows,0,1,1,1,1
340.21,lenovo,thinkpad,3,-1,intel,other,unknown,unknown,1.99,intel,Intel GMA 950,-1,ssd,1024,0,1024,0,14.1,1366,768,windows,0,0,1,0,1
45,dell,latitude,3,-1,intel,core_2,unknown,unknown,-1,unknown,Unknown,2,hdd,0,64,64,0,15.4,-1,-1,unknown,0,0,0,0,0
349.95,dell,latitude,3,-1,intel,core_i7,intel_11,unknown,2.8,intel,Intel Iris Xe Graphics,16,ssd,512,0,512,0,14,1366,768,windows,0,0,1,1,1
333.33,getac,other,3,-1,intel,core_i5,unknown,unknown,2.6,unknown,Unknown,16,ssd,512,0,512,0,14,-1,-1,windows,1,1,1,0,1
399,dell,inspiron,2,2019,intel,core_i5,intel_8,unknown,1.6,unknown,Unknown,8,ssd,512,0,512,0,15.6,-1,-1,windows,0,1,1,1,0
24.99,gateway,other,1,-1,intel,celeron,unknown,unknown,1.86,unknown,Unknown,4,unknown,-1,-1,-1,-1,15.6,-1,-1,unknown,0,0,0,0,0
346.84,fujitsu,lifebook,3,-1,intel,core_i3,intel_4,unknown,3,intel,Intel HD Graphics 4600,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,1,1,1
56.05,lenovo,thinkpad,2,-1,intel,core_i5,intel_5,unknown,2.9,intel,Intel HD Graphics,12,ssd,256,0,256,0,14,-1,-1,windows,0,0,0,0,0
22,hp,chromebook,2,-1,amd,amd_a_series,unknown,unknown,1.6,amd,AMD Radeon R4,4,emmc,0,0,16,0,14,1366,768,chrome_os,0,0,1,1,0
329.95,hp,other,6,2022,intel,core_i3,intel_12,U,1.2,intel,Intel UHD Graphics,8,ssd,256,0,256,0,15.6,1920,1080,windows,0,0,1,1,1
809,lenovo,thinkpad,6,2023,amd,ryzen_5,amd_5000,U,4.3,amd,AMD Radeon Graphics,40,ssd,2048,0,2048,0,15.6,1920,1080,windows,0,0,1,1,0
365.8,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,2.7,intel,Intel HD Graphics 5500,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
495.97,dell,other,3,-1,intel,core_i7,intel_4,unknown,-1,unknown,Unknown,16,ssd,1024,0,1024,0,14,-1,-1,windows,0,0,0,0,0
599,dell,latitude,6,2022,intel,core_i7,intel_11,unknown,3,intel,Intel Iris Xe Graphics,16,ssd,256,0,256,0,14,1920,1080,windows,0,0,0,1,0
291.01,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
110,hp,elitebook,3,2017,intel,core_i5,intel_6,unknown,2.4,intel,Intel HD Graphics 520,16,ssd,256,0,256,0,14,1366,768,windows,1,1,1,1,1
599.99,dell,precision,4,-1,intel,core_i7,intel_6,unknown,3.1,nvidia,NVIDIA Quadro P3000,32,ssd,1024,0,1024,0,17.3,1920,1080,unknown,0,0,0,0,0
319.99,hp,other,2,2021,intel,core_i3,intel_11,unknown,2,intel,Intel UHD Graphics,8,ssd,256,0,256,0,14,1920,1080,windows,0,1,1,1,0
490,hp,omen,3,-1,intel,core_i7,intel_7,unknown,-1,unknown,Unknown,-1,hdd,0,1024,1024,0,15.6,1920,1080,windows,0,1,1,1,1
130,hp,other,3,2018,amd,other,unknown,unknown,-1,unknown,Unknown,-1,hdd,0,256,256,0,15.6,-1,-1,windows,0,0,0,0,0
149.99,hp,chromebook,3,2016,intel,celeron,unknown,unknown,1.6,intel,Intel HD Graphics 620,4,ssd,16,0,16,0,11.6,1366,768,chrome_os,0,0,0,1,0
425,dell,inspiron,3,2021,intel,core_i5,intel_7,U,2.5,intel,Intel HD Graphics 620,16,ssd,512,0,512,0,17.3,1900,600,windows,0,1,1,1,1
318.2,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
395.96,dell,latitude,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 520,-1,ssd,128,0,128,0,12.5,1920,1080,windows,1,1,1,1,1
52.99,dell,chromebook,4,2015,intel,celeron,unknown,unknown,2.16,intel,Intel HD Graphics,4,ssd,16,0,16,0,11.6,1366,768,chrome_os,0,0,1,1,0
225,panasonic,other,3,-1,intel,core_i5,intel_5,unknown,2.4,unknown,Unknown,8,ssd,256,0,256,0,10.1,-1,-1,windows,0,0,0,0,0
243,hp,elitebook,3,2016,amd,ryzen_3,unknown,unknown,2.1,intel,Intel HD Graphics,8,ssd,256,0,256,0,14,1920,1080,windows,0,1,1,1,1
739.99,dell,latitude,5,2023,intel,core_i5,intel_13,unknown,1.6,intel,Intel UHD Graphics,16,ssd,512,0,512,0,15.6,1920,1080,windows,0,0,1,1,1
293.95,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,-1,nvidia,NVIDIA GeForce GT 720M,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,0
749.59,hp,probook,2,-1,intel,core_i7,intel_12,unknown,1.8,intel,Intel Iris Xe Graphics,16,ssd,512,0,512,0,14,1920,1080,windows,0,0,1,1,0
259.99,hp,elitebook,4,-1,intel,core_i7,intel_6,unknown,2.4,unknown,Unknown,16,ssd,512,0,512,0,14,1920,1080,other,0,0,0,0,0
149,lenovo,thinkpad,3,-1,intel,core_i5,intel_7,unknown,2.6,unknown,Unknown,16,ssd,256,0,256,0,13.3,-1,-1,windows,1,1,1,1,1
449.99,dell,latitude,4,-1,intel,core_i5,intel_7,unknown,2.6,intel,Intel HD Graphics 620,16,ssd,1024,0,1024,0,11.6,1920,1080,windows,1,1,0,0,0
669.99,hp,envy,5,-1,intel,core_i7,intel_12,unknown,2.1,intel,Intel Iris Xe Graphics,16,ssd,1024,0,1024,0,17.3,1920,1080,windows,0,1,1,1,1
139.99,dell,latitude,2,-1,intel,core_i7,intel_8,unknown,3.9,intel,Intel UHD Graphics,32,ssd,512,0,512,0,14,-1,-1,windows,0,0,1,1,0
199,dell,latitude,4,-1,intel,core_i7,intel_8,unknown,1.9,intel,Intel UHD Graphics 620,16,ssd,256,0,256,0,14,1920,1080,windows,0,0,1,1,1
252.99,sgin,other,6,2023,intel,celeron,unknown,unknown,2.9,unknown,Unknown,8,ssd,512,0,512,0,17.3,1920,1080,windows,0,0,1,1,1
380.26,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,3,intel,Intel HD Graphics 4000,-1,ssd,1024,0,1024,0,14,1366,768,windows,0,0,0,0,1
699.99,dell,latitude,4,2022,intel,core_i5,intel_11,unknown,2.6,intel,Intel Iris Xe Graphics,16,ssd,512,0,512,0,14,1920,1080,windows,0,1,1,1,0
139.9,dell,latitude,3,-1,unknown,unknown,unknown,unknown,-1,unknown,Unknown,-1,hdd,0,-1,-1,-1,14.1,-1,-1,windows,0,0,0,0,0
179.99,lenovo,thinkpad,4,-1,intel,core_i5,intel_4,unknown,2.6,unknown,Unknown,12,ssd,512,0,512,0,14,-1,-1,windows,0,0,0,0,0
30,hp,other,3,-1,amd,turion,unknown,unknown,2.1,unknown,Unknown,2,hdd,0,128,128,0,15.4,-1,-1,linux,0,0,0,0,0
565.09,lenovo,other,6,-1,intel,core_i3,intel_10,unknown,1.49,intel,Intel UHD Graphics,-1,ssd,256,0,256,0,15.6,1920,1080,windows,0,0,1,1,1
189,dell,latitude,4,-1,intel,core_i5,intel_4,unknown,2.7,intel,Intel Integrated Graphics,8,ssd,512,0,512,0,14,-1,-1,windows,0,0,1,1,1
49.99,hp,probook,3,-1,intel,core_i5,intel_3,M,2.5,unknown,Unknown,4,unknown,-1,-1,-1,-1,15.5,-1,-1,unknown,0,0,0,0,0
234.56,dell,latitude,3,2019,intel,core_i5,intel_9,unknown,2.5,intel,Intel UHD Graphics 630,16,ssd,128,0,128,0,14,1920,1080,windows,0,1,1,1,1
849.99,lg,gram,2,2023,intel,core_i7,intel_13,unknown,2.2,intel,Intel Iris Xe Graphics,16,ssd,512,0,512,0,15.6,1920,1080,windows,0,0,1,0,1
29.95,dell,precision,1,-1,unknown,unknown,unknown,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,15.6,1920,1080,unknown,0,0,0,0,0
435,acer,nitro,3,2021,intel,core_i5,intel_11,unknown,2.6,nvidia,NVIDIA GeForce GTX 1650,16,ssd,256,0,256,0,15.6,1920,1080,windows,0,1,0,1,1
398.07,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,512,0,512,0,14,1366,768,windows,0,0,0,0,1
328.51,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
325.27,lenovo,thinkpad,3,-1,intel,core_i5,intel_6,unknown,2.8,intel,Intel HD Graphics 620,-1,ssd,128,0,128,0,14,1920,1080,windows,0,1,1,0,1
588.65,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.5,unknown,Unknown,-1,hdd,0,256,256,0,13.3,-1,-1,windows,0,0,0,1,0
360.49,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,-1,intel,Intel HD Graphics 4000,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,0
529.99,lenovo,thinkpad,4,2021,intel,core_i7,intel_11,unknown,3,intel,Intel Iris Xe Graphics,16,ssd,256,0,256,0,13.3,1920,1200,windows,1,0,1,1,1
574.94,dell,xps,5,-1,intel,core_i5,unknown,unknown,2.8,unknown,Unknown,8,ssd,1024,0,1024,0,13.3,1920,1080,windows,0,0,0,0,0
49.99,hp,chromebook,2,-1,intel,pentium,unknown,unknown,2.7,intel,Intel HD Graphics,4,emmc,0,0,64,0,14,1366,768,chrome_os,0,0,1,1,1
420.58,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,3,intel,Intel HD Graphics 4000,-1,ssd,1024,0,1024,0,14,1366,768,windows,0,0,0,0,1
199.99,panasonic,toughbook,3,-1,intel,core_i5,unknown,unknown,2.4,unknown,Unknown,4,hdd,0,128,128,0,15.4,1280,800,windows,0,0,0,0,1
433.3,fujitsu,lifebook,3,-1,intel,core_i5,intel_4,unknown,3,intel,Intel HD Graphics 4600,-1,ssd,256,0,256,0,15.6,1366,768,windows,0,0,1,0,1
384.1,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,-1,intel,Intel HD Graphics 4400,-1,ssd,512,0,512,0,14,1366,768,windows,0,0,0,0,0
21.95,dell,inspiron,3,-1,amd,turion,unknown,unknown,2,amd,AMD Radeon Xpress Series,4,hdd,0,512,512,0,15.4,1280,800,windows,0,0,0,1,0
384.1,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,-1,intel,Intel HD Graphics 4400,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,0
19,dell,inspiron,1,-1,unknown,unknown,unknown,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,14,-1,-1,unknown,0,0,0,0,0
399.8,lenovo,thinkpad,3,-1,intel,core_i5,intel_6,unknown,-1,intel,Intel HD Graphics 620,-1,ssd,512,0,512,0,14,1920,1080,windows,0,0,0,0,0
150.39,hp,chromebook,3,-1,intel,celeron,unknown,unknown,1.1,intel,Intel UHD Graphics 600,4,emmc,0,0,32,0,12,1366,912,chrome_os,1,0,1,1,1
399,acer,aspire,6,2023,intel,core_i3,intel_11,unknown,3,intel,Intel UHD Graphics,8,ssd,256,0,256,0,17.3,1600,900,windows,0,0,1,0,0
230,hp,elitebook,3,-1,intel,core_i7,intel_8,unknown,1.8,intel,Intel HD Graphics 620,-1,ssd,256,0,256,0,14,1920,1080,windows,0,1,1,1,1
799.99,lenovo,yoga,2,2022,amd,ryzen_7,amd_7000,unknown,2,amd,AMD Radeon Graphics,16,ssd,1024,0,1024,0,13.3,1920,1200,windows,1,0,0,0,0
449.83,dell,latitude,3,-1,intel,core_i5,intel_4,unknown,2.6,nvidia,NVIDIA GeForce GT 720M,-1,ssd,1024,0,1024,0,14,1366,768,windows,0,0,0,0,1
215.99,dell,precision,4,-1,intel,core_i7,intel_6,unknown,2.7,nvidia,NVIDIA Quadro M620,16,ssd,512,0,512,0,15.6,1366,768,windows,0,1,1,1,1
200,lenovo,chromebook,2,-1,mediatek,mediatek,unknown,unknown,2,arm,ARM Mali-G72,4,ssd,128,0,128,0,10.1,1920,1200,chrome_os,0,0,1,1,1
300,dell,alienware,3,2017,intel,core_i7,intel_7,unknown,2.8,nvidia,NVIDIA GeForce GTX 1050 Ti,8,hybrid,256,1024,1280,1,15,1920,1080,windows,0,0,1,1,1
52,toshiba,satellite,3,-1,unknown,unknown,unknown,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,9.5,-1,-1,unknown,0,0,0,0,0
120,hp,other,3,2016,amd,amd_e_series,unknown,unknown,1.8,amd,AMD Radeon Graphics,8,ssd,512,0,512,0,14,1920,1080,windows,0,0,1,1,1
358.8,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,2.7,intel,Intel HD Graphics 5500,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
299.99,dell,other,2,-1,intel,core_i3,intel_8,unknown,2.1,unknown,Unknown,8,ssd,128,0,128,0,13.3,1920,1080,windows,1,1,1,1,1
719.99,lenovo,thinkpad,2,2021,intel,core_i7,intel_11,unknown,2.1,intel,Intel Iris Xe Graphics,16,ssd,256,0,256,0,13,2160,1350,windows,0,0,1,1,0
125,hp,elitebook,3,-1,intel,core_i7,intel_5,unknown,2.6,unknown,Unknown,16,hdd,0,512,512,0,15.5,-1,-1,unknown,0,0,0,0,0
89.99,hp,other,6,-1,unknown,unknown,unknown,unknown,-1,unknown,Unknown,-1,unknown,-1,-1,-1,-1,15.6,-1,-1,unknown,0,0,0,0,0
313.53,dell,latitude,3,-1,intel,core_i5,intel_5,unknown,2.7,intel,Intel HD Graphics 5500,-1,ssd,128,0,128,0,14,1366,768,windows,0,0,0,0,1
302.83,dell,latitude,3,-1,intel,core_i5,intel_3,unknown,3,intel,Intel HD Graphics 4000,-1,ssd,256,0,256,0,14,1366,768,windows,0,0,0,0,1
433.26,fujitsu,lifebook,3,-1,intel,core_i5,intel_4,unknown,3,intel,Intel HD Graphics 4600,-1,ssd,256,0,256,0,15.6,1366,768,windows,0,0,1,0,1
103.39,dell,inspiron,3,-1,intel,core_i3,intel_5,unknown,2,intel,Intel HD Graphics 5500,4,hdd,0,512,512,0,15.6,1366,768,windows,0,0,1,1,1
